ID,time,code,total,man15~19,man20~24,man25~29,man30~34,man35~39,man40~44,woman15~19,woman20~24,woman25~29,woman30~34,woman35~39,woman40~44,mztotal
20210905,16,11440,453534.1517,12069.979,17417.6776,22248.7693,19330.6535,21947.4536,18572.4401,15625.8033,28446.6726,27878.8653,22307.3844,23185.1387,18436.2582,247467.0956
20210905,16,11470,377157.2288,15778.2971,9137.1649,10733.1955,10594.0935,13616.3315,14166.8565,13940.2305,10591.7191,10993.9827,11306.4154,14699.2177,16200.7886,151758.293
20210905,16,11500,524468.5331,12053.7822,12981.7695,20295.221,22214.8318,25435.5568,21971.4513,11819.2412,16676.4716,22973.2655,22816.7103,24466.7612,21025.5822,234730.6446
20210905,16,11530,361480.9928,7957.4268,8666.0905,12842.2811,14493.003,16454.9673,15725.4739,7220.8182,10458.6683,13039.1009,13754.5154,15487.8104,14194.8861,150295.0419
20210905,16,11545,201402.8913,3649.3358,5546.7282,9488.252,9471.8368,10426.2918,8672.744,3327.6718,5997.5324,8500.432,8097.9389,8365.9862,7048.2832,88593.0331
20210905,16,11560,448082.5579,8789.2722,12954.8599,21417.1486,22284.7248,23787.3812,19139.2077,8892.107,17647.6697,24035.8528,22560.3516,22192.7832,17105.5072,220806.8659
20210905,16,11590,360225.774,8613.2498,13487.2752,17653.6528,15212.2286,15103.2283,13508.1061,8678.7363,15285.9957,15700.6643,14006.9062,14963.1325,13164.4561,165377.6319
20210905,16,11620,453692.5155,9536.5375,18467.4724,30731.5968,24726.9242,21271.2537,17263.3853,9364.4568,21940.3978,27576.0138,20250.0883,17677.0438,14984.5864,233789.7568
20210905,16,11650,516239.0148,15690.2899,15410.6019,18789.134,19043.8354,22200.8373,22753.9393,15985.4817,19691.1465,21370.8219,20767.4968,24415.2738,23818.8395,239937.698
20210905,16,11680,712456.0101,30749.3781,21439.4962,28171.172,28251.4639,32030.9963,30302.0026,30409.5207,30933.5422,32400.2545,30522.7923,32573.7506,31322.7897,359107.1591
20210905,16,11710,730353.7789,19821.1316,19686.155,26470.3962,27532.4466,33619.7583,30009.9994,19578.835,25069.0979,30026.574,30559.5318,35949.1073,31815.3986,330138.4317
20210905,16,11740,485579.7963,14040.5533,11923.1979,14981.399,15830.9157,19949.8526,20025.6504,11784.799,13285.4404,15600.429,17312.8426,21622.9562,20441.5563,196799.5924
20210905,17,11110,256909.8146,5485.0801,11173.4036,12685.4949,10113.953,10004.9066,9234.2171,7440.9402,16432.0718,14663.4715,10726.3859,10381.5104,9125.0935,127466.5286
20210905,17,11140,197821.9041,2794.8285,6980.9559,9550.1834,9456.6741,10396.5103,8291.0416,3387.6726,10229.0035,11062.2028,10338.5808,10130.8213,7848.7518,100467.2266
20210905,17,11170,282881.6798,5361.4297,9520.3642,13014.7121,13738.697,15281.5823,12089.8924,6213.5719,13837.7239,17100.0972,15125.7694,14782.3036,11272.3276,147338.4713
20210905,17,11200,328154.0339,6923.8153,11586.0032,14829.1865,13345.7772,15647.5589,13259.2334,7738.1431,15567.6685,15985.7695,14533.6132,16231.1011,12582.1689,158230.0388
20210905,17,11215,360697.6257,9629.4293,14553.4396,17533.5254,14587.5347,15064.9162,13580.9151,10566.0519,18662.8915,18724.4456,15187.0792,15925.3738,13580.1822,177595.7845
20210905,17,11230,326302.3181,7737.6571,13139.2007,14167.4157,11097.3031,13191.4873,12068.0314,8020.2765,17246.838,13253.9286,11090.255,12853.7963,11240.1085,145106.2982
20210905,17,11260,353202.1613,7776.8914,9513.3899,12007.1783,11959.2099,14615.8989,13540.0612,6877.8903,10392.9343,12873.6873,12342.2275,14885.7628,12877.5812,139662.713
20210905,17,11290,402238.3519,12127.8158,14361.5585,14490.2729,12042.2187,14560.9357,14233.7427,11976.8148,18458.5707,14214.1775,12824.043,16337.7114,15012.1476,170640.0093
20210905,17,11305,291913.5633,6954.7437,8157.0136,9596.1344,8475.0864,10687.3122,10512.765,6448.6115,10177.2083,9657.229,8338.3683,10572.4303,10085.5571,109662.4598
20210905,17,11320,277618.1539,6895.6245,7232.9937,8066.4302,7811.6669,9837.5536,9547.7974,6196.1628,7692.6697,8248.3692,8119.008,9964.1856,9463.4083,99075.8699
20210905,17,11350,508933.0313,19227.591,17794.2924,15314.8212,13689.9465,16718.8402,17142.1225,17077.3764,17550.2276,14758.6258,14608.2999,18281.1631,19150.091,201313.3976
20210905,17,11380,426987.5255,11512.8313,11180.7832,13080.0024,13249.3646,16610.1043,16134.7359,10892.1799,12784.1104,14910.4592,15267.3013,18818.8131,16791.3638,171232.0494
20210905,17,11410,335334.3911,8178.4701,12567.8958,14383.978,11944.6903,13572.0791,11861.5781,10293.1511,18456.7133,15637.7527,13265.3431,14472.8591,12343.3047,156977.8154
20210905,17,11440,452203.9443,12047.7559,17510.1792,22477.215,19106.5401,22104.2778,18110.5467,15291.5713,28360.1337,28101.5344,22247.4821,22726.8127,18250.6936,246334.7425
20210905,17,11470,383146.8062,15645.178,9287.1375,10849.1629,10771.1113,13989.7531,14456.4164,13868.9003,10526.5033,11078.4185,11533.9735,14954.8753,16520.8025,153482.2326
20210905,17,11500,529366.9052,12153.5456,12830.7934,20161.3571,22516.452,25376.7883,22583.0819,11797.7882,16688.0306,23232.3559,23382.511,24926.8087,21177.1933,236826.706
20210905,17,11530,367855.8287,7979.6772,8683.9893,12874.6814,14624.5481,16964.4136,16025.6025,7509.4026,10505.4053,13327.753,14018.8128,15989.2046,14707.6117,153211.1021
20210905,17,11545,200772.8104,3588.7175,5603.5044,9404.5932,9338.2961,10492.7902,8631.8391,3312.8302,5976.6453,8630.4949,8440.0623,8346.9044,7040.3066,88806.9842
20210905,17,11560,449158.4099,9251.7124,12946.548,21422.8841,22539.4764,23750.523,19118.7981,9046.6862,18038.6392,24057.6201,22619.713,22135.1583,17009.4629,221937.2217
20210905,17,11590,366788.6676,8626.5758,13450.7491,17783.0012,15481.7546,15461.5787,13838.4839,8691.5999,15539.2118,16016.7799,14312.4281,15399.9116,13508.5561,168110.6307
20210905,17,11620,458724.4954,9667.8915,18366.2485,31069.8657,25111.3741,21488.2476,17547.7539,9431.4048,22172.7401,28085.0724,20581.7273,18093.9385,15132.7635,236749.0279
20210905,17,11650,515333.7971,15570.0896,15728.1843,18847.6817,18802.1759,22073.7828,22679.8701,15950.9983,19867.2334,21440.506,20678.2713,24259.9525,23671.0968,239569.8427
20210905,17,11680,706257.7206,29643.5953,21176.0116,27909.3368,27857.6446,31685.515,30168.7563,30209.5237,29820.1082,31547.1462,29847.5701,32188.699,31329.7864,353383.6932
20210905,17,11710,735103.9299,19874.4065,19600.7784,26517.6482,27759.4982,33842.6836,30147.7998,19408.0982,25186.3586,30358.3663,31017.3389,36431.209,32242.1826,332386.3683
20210905,17,11740,494391.2218,14139.46,12108.4129,15123.9902,16027.7592,20559.4527,20504.7043,11697.9587,13405.44,15712.6744,17727.7943,22167.1751,20988.39,200163.2118
20210905,18,11110,241355.58,5516.0297,10778.4054,12009.769,9389.0533,9440.8764,8640.7535,6901.8148,15156.4876,13188.66,9840.2,9552.4947,8321.1974,118735.7418
20210905,18,11140,188978.2082,2882.8946,6823.785,9193.0265,8931.0089,10055.6954,7880.3697,3403.0497,9801.3285,10483.7388,9725.2709,9662.9611,7391.9123,96235.0414
20210905,18,11170,278409.5968,5326.252,9443.6667,12983.5907,13375.0035,14939.6728,11942.5865,5902.6866,13460.3716,16317.3879,14585.0095,14503.2534,11141.445,143920.9262
20210905,18,11200,330301.1047,6876.4954,11456.4756,14640.3331,13312.9092,15699.006,13435.453,7699.6432,15156.9949,15734.4367,14724.8443,16258.3966,12950.6403,157945.6283
20210905,18,11215,363501.65,9842.2397,14779.1156,17640.1971,14859.4401,15183.4017,13616.352,10486.6884,19070.1086,18925.632,15353.154,16027.856,13590.6377,179374.8229
20210905,18,11230,329936.6154,7958.702,13429.7978,14276.0794,11547.6982,13441.2659,12273.5336,8335.7634,17762.9417,13520.3608,11358.334,13251.1645,11421.134,148576.7753
20210905,18,11260,358782.4326,7745.4567,9560.6163,12335.7356,12208.2663,14854.0595,13877.2827,6889.2815,10717.4903,13202.891,12705.3013,15066.6835,13004.9221,142167.9868
20210905,18,11290,412682.5817,12136.5696,14573.1879,14668.0632,12286.5713,15154.4047,14612.0636,12251.3746,18994.859,14680.4785,13246.8948,16937.398,15326.203,174868.0682
20210905,18,11305,295798.7134,7090.9951,8312.4338,9705.2585,8619.2148,10792.5017,10718.7973,6654.6,10307.3117,9868.7961,8479.2208,10774.9378,10051.6723,111375.7399
20210905,18,11320,281544.8751,6892.7817,7173.5548,8334.1916,7929.8697,10177.0271,9756.3545,6223.8047,7874.9873,8538.6615,8470.3412,10382.9152,9775.6904,101530.1797
20210905,18,11350,514972.7552,19182.671,17925.9121,15286.1066,13823.4353,17015.8367,17577.8202,17221.3674,17713.8973,15049.7997,14981.2664,18547.669,19534.0018,203859.7835
20210905,18,11380,436166.7272,11707.6007,11190.852,13280.8105,13636.7085,17127.6364,16650.9079,11075.388,13057.3097,15354.5398,15809.3407,19536.5741,17302.983,175730.6513
20210905,18,11410,338765.7304,8298.3893,12569.7262,14463.3517,11837.7905,13859.2179,12133.7154,10220.2901,18572.9714,15850.4105,13351.4277,14424.3694,12442.9119,158024.572
20210905,18,11440,448563.1169,11761.3024,17377.3563,22208.0938,19318.7595,22041.8992,17889.9956,14409.974,27730.2555,27375.8544,22111.6005,22784.7014,18130.7363,243140.5289
20210905,18,11470,389199.5156,15615.1065,9448.2249,11092.3384,10806.4616,14146.0419,14909.1588,13889.5797,10744.9494,11389.1615,11816.0105,15477.8985,16775.2354,156110.1671
20210905,18,11500,534880.3459,12192.3363,13014.0537,20339.9914,23012.3593,25808.8653,22891.6691,11984.0174,16946.8611,23820.4513,23881.8306,25270.6861,21523.6137,240686.7353
20210905,18,11530,375394.4296,7959.6162,8804.5077,13278.6885,14986.8153,17286.9863,16405.1141,7675.9696,10825.0223,13683.429,14643.7768,16428.0004,15004.2466,156982.1728
20210905,18,11545,202964.9744,3592.2804,5596.2759,9680.9276,9384.5115,10717.5924,8642.8075,3420.6996,6125.1813,8939.4142,8462.0399,8488.2162,6987.174,90037.1205
20210905,18,11560,444667.211,9046.0302,12617.9098,21019.5468,22399.4639,23866.0807,18860.0971,9219.9678,17394.5811,23770.2933,22363.4336,21896.3519,16860.2224,219313.9786
20210905,18,11590,374079.2679,8592.8015,13323.3498,18160.3436,15722.5613,15811.6939,14245.9941,8730.3637,15749.3261,16582.8812,14634.0387,16067.7903,13946.9976,171568.1418
20210905,18,11620,466063.1063,9703.4021,18684.9454,31711.436,25618.3089,21817.2105,17761.875,9555.103,23000.3321,29220.8907,21284.8819,18483.6941,15493.6669,242335.7466
20210905,18,11650,510463.1199,15245.5767,15346.5918,18648.7361,18504.3326,21868.7337,22427.8185,15732.9951,19302.5292,20917.5545,20224.7929,24190.0161,23316.4768,235726.154
20210905,18,11680,694199.6234,28492.4079,20637.4831,26906.2437,27153.1557,31064.7018,30046.4229,28125.2326,28676.7577,30059.7351,28911.4926,31859.0135,31291.0058,343223.6524
20210905,18,11710,738313.6355,19872.1955,19603.1019,26540.5789,27816.8084,34127.9578,30413.5979,19350.268,24888.6478,30386.3861,31028.2077,36503.9252,32229.4481,332761.1233
20210905,18,11740,504378.2794,14076.4441,12126.0996,15377.9339,16376.407,21176.7106,20933.2071,11876.1377,13647.8297,16400.0998,18350.2931,22729.9626,21456.0492,204527.1744
20210905,19,11110,230077.5952,5452.345,10327.9599,11245.1299,8734.2378,8980.6817,8223.8916,6514.1294,14158.3705,12046.3734,9010.3471,9126.9779,7911.7971,111732.2413
20210905,19,11140,183193.369,2724.5608,6660.5393,8983.8518,8646.7504,9993.7911,7820.8551,3166.2553,9719.1437,10152.1518,9566.6434,9164.1053,7186.726,93785.374
20210905,19,11170,275229.1492,5417.874,9055.0603,12848.8522,13100.4526,14701.3765,11830.3475,5778.9102,12889.1492,15672.164,14175.7539,14391.4112,10989.8329,140851.1845
20210905,19,11200,331000.3987,6774.5409,11330.2109,14490.5915,13271.7519,15940.9557,13567.411,7599.5229,14530.2592,15440.247,14653.0625,16505.4197,12932.3408,157036.314
20210905,19,11215,364364.5175,9701.5253,14915.6375,17788.0528,14892.5199,15174.2366,13554.387,10443.4299,19252.577,19282.2614,15657.0433,16162.3319,13566.4676,180390.4702
20210905,19,11230,331698.6479,7914.3722,13487.0044,14455.9416,11524.9008,13604.7176,12294.7293,8464.9872,18048.051,13780.7806,11649.4528,13471.5294,11542.555,150239.0219
20210905,19,11260,364015.752,7647.0037,9597.8053,12569.2713,12577.3724,15191.4448,14181.2263,7098.153,11135.8273,13742.5099,13105.3431,15285.5293,13144.5449,145276.0313
20210905,19,11290,420596.9262,12276.0523,14815.0465,14851.4736,12659.4659,15596.81,14982.1685,12701.8634,19500.1088,15099.1078,13618.8267,17369.5259,15744.3944,179214.8438
20210905,19,11305,299517.5541,7216.062,8517.2639,9890.721,8850.2216,10839.8799,10732.8189,6707.3489,10517.0712,10118.12,8777.431,10906.959,10138.8519,113212.7493
20210905,19,11320,283917.9051,7003.7994,7239.4132,8393.5133,7953.9765,10271.9348,9740.4386,6370.8602,8045.6862,8710.9213,8522.537,10481.3969,9841.4023,102575.8797
20210905,19,11350,520339.5904,19178.0077,18049.9998,15340.4488,14153.0059,17407.7857,17698.5018,17234.5219,18017.7822,15363.8321,15227.3769,18809.6069,19726.6498,206207.5195
20210905,19,11380,443077.3242,11797.0988,11286.1848,13586.1136,13946.8219,17555.9874,16891.3509,11421.2165,13368.0475,15825.4549,16199.3425,19790.4698,17611.1764,179279.265
20210905,19,11410,343396.5008,8324.8684,12603.3156,14408.2523,11933.2704,13962.8363,12343.5972,10086.7026,18753.0302,15786.1725,13459.7577,14791.9586,12523.5225,158977.2843
20210905,19,11440,443108.3569,11287.3506,17070.1248,21690.6757,19060.2436,21881.5563,18025.2085,13456.8765,26798.2988,26554.4683,21762.4615,22547.6023,18182.133,238316.9999
20210905,19,11470,393314.1031,15462.8564,9440.7492,11192.7571,10798.7007,14404.8678,15308.4848,13714.0925,10888.1508,11592.1575,12040.1433,15774.9746,17051.9076,157669.8423
20210905,19,11500,539810.1486,12282.2466,12956.5688,20539.802,23221.7149,26213.0948,23089.643,12186.9273,16967.5837,24405.5144,24437.5089,25586.5765,21727.9325,243615.1134
20210905,19,11530,378417.2599,7974.1727,8928.0407,13323.2569,15171.0343,17753.1616,16424.0678,7677.4717,11035.1493,14016.4917,14825.3407,16724.0244,15020.0163,158872.2281
20210905,19,11545,204616.5015,3571.3888,5606.5393,9827.7058,9597.4242,10738.5213,8738.5201,3544.7545,6354.5131,9067.9546,8688.762,8645.6868,6991.0922,91372.8627
20210905,19,11560,438373.2322,9065.497,12168.7398,20405.1598,22086.2774,23639.7677,18589.47,8857.5037,17001.2768,23222.8792,22002.0499,21940.0146,16461.4744,215440.1103
20210905,19,11590,379648.8305,8629.9605,13680.8392,18271.4562,16277.6998,16056.1541,14354.7755,8708.833,16047.5422,17149.4905,15091.9202,16419.0312,14081.3088,174769.0112
20210905,19,11620,473730.4813,9715.7932,19068.1967,32630.9885,26141.2691,22262.7109,18007.25,9806.8018,23588.9942,30353.8649,21690.7121,19060.9009,15710.8542,248038.3365
20210905,19,11650,506761.3774,15091.5921,15198.8688,18213.5284,18174.9669,21521.1168,22532.7185,15449.6146,18962.1843,20226.5187,19991.5711,23792.8091,23379.452,232534.9413
20210905,19,11680,683850.5234,27833.0414,19957.0227,25957.6203,26412.2185,30785.275,29794.1341,26597.106,27339.6794,28577.3068,27912.2595,31564.2313,31196.5061,333926.4011
20210905,19,11710,739020.0412,19789.4599,19376.8391,26204.869,27741.9933,33884.4437,30571.8565,19350.3308,24740.2588,30175.3988,30959.8518,36331.6747,32414.1229,331541.0993
20210905,19,11740,512230.3804,14214.8368,12101.8994,15761.8047,16747.4809,21487.7036,21387.8917,12018.5943,13830.6262,16936.9445,18702.4227,23386.2161,21730.7937,208307.2146
20210905,20,11110,219185.0239,5424.5879,9742.5411,10424.6426,8085.2132,8697.5087,8015.6699,5978.9658,12586.9814,10653.9911,8237.7924,8524.7668,7470.7455,103843.4064
20210905,20,11140,176673.4313,2524.5485,6573.7056,8568.1799,8243.0251,9700.3419,7578.6678,3052.5225,9068.9621,9562.1478,8934.3572,8648.1482,6968.4015,89423.0081
20210905,20,11170,270451.1691,5388.0526,8845.2854,12222.1627,12599.3581,14559.3885,11794.9041,5643.7491,12068.316,14772.1817,13735.9038,14260.5334,10940.195,136830.0304
20210905,20,11200,333745.7536,6788.3272,11323.637,14358.3105,13355.183,16189.9398,13786.0187,7499.0522,14366.3373,15054.3093,14871.5671,17160.609,13185.8311,157939.1222
20210905,20,11215,366096.4736,9628.0086,14860.0794,17985.2792,14997.7023,15395.4356,13637.5844,10174.5349,19322.2611,19685.6262,15842.149,16238.5724,13696.6824,181463.9155
20210905,20,11230,335296.5596,7980.6076,13711.4856,14705.2457,11744.8776,13908.3147,12585.7762,8681.7572,18471.5545,14143.6183,12147.2126,13624.1018,11574.1569,153278.7087
20210905,20,11260,368766.7155,7795.0487,9843.8205,12838.331,12937.6786,15554.8599,14292.5219,7310.3125,11512.5159,14223.3245,13426.4126,15540.8765,13221.4473,148497.1499
20210905,20,11290,426167.511,12325.8694,15065.8499,15160.2851,12811.7109,15645.9325,15181.4497,12893.947,20081.5844,15640.6397,13940.5241,17749.8792,16183.7604,182681.4323
20210905,20,11305,302456.6323,7221.1723,8631.8152,9964.2838,8920.1715,11028.0008,10814.6772,6892.5869,10780.4329,10415.3863,8918.3504,11062.2212,10207.4545,114856.553
20210905,20,11320,288402.8862,7129.9988,7484.5683,8696.8856,8111.1424,10451.3034,9992.6061,6432.1662,8364.9187,9171.0264,8796.7484,10688.8397,9921.1369,105241.3409
20210905,20,11350,524120.7418,19154.2529,18159.7743,15435.4481,14143.4668,17529.5199,17811.365,17404.9552,18483.0919,15469.0682,15605.373,18970.3753,19844.0337,208010.7243
20210905,20,11380,449791.0198,11775.6279,11509.3402,13771.2728,14164.695,17859.4717,17217.8171,11684.5544,13946.7795,16397.7738,16777.3114,20062.261,17925.3183,183092.2231
20210905,20,11410,345646.3493,8421.7875,12290.1713,14362.477,12024.0499,14059.2552,12636.6351,9938.5445,18875.2655,16012.4348,13515.6638,15229.6156,12789.1429,160155.0431
20210905,20,11440,435959.8012,10823.7539,16440.8822,20877.1116,18713.7934,21828.3766,17946.5694,12442.9857,25247.1716,25406.8653,21491.3501,22392.9138,18035.835,231647.6086
20210905,20,11470,397098.6177,15539.2995,9508.2533,11280.5247,10980.9937,14498.7827,15349.9808,13666.6139,11102.2896,11796.9699,12226.3732,15978.5999,17434.4315,159363.1127
20210905,20,11500,545615.7269,12320.0718,13112.0771,20784.3174,23443.4391,26643.0832,23068.4855,12355.6542,17132.8529,24863.019,24937.6288,26020.6634,21947.3991,246628.6915
20210905,20,11530,383530.1198,8090.1716,9099.0824,13744.5215,15515.5358,18159.1991,16567.1092,7874.1451,11349.9173,14435.1549,15223.7979,17073.6781,15038.4695,162170.7824
20210905,20,11545,206998.8421,3519.3165,5765.903,10113.5788,9799.3654,10832.4051,8817.4771,3656.6504,6599.2721,9394.0826,8985.7293,8649.0116,7169.5188,93302.3107
20210905,20,11560,432649.3531,8764.1943,12000.3391,19914.0271,21719.9718,23341.8226,18689.8922,8650.4111,16263.5151,22769.1055,21736.6928,21688.5713,16473.8763,212012.4192
20210905,20,11590,388371.0451,8762.9062,13863.8833,18855.8958,16779.5713,16368.1386,14565.6765,9021.4442,16757.885,18198.2278,15743.5843,16806.7133,14284.165,180008.0913
20210905,20,11620,482531.1472,9846.8312,19611.2171,33716.8069,26852.9388,22674.2919,18363.5533,9832.3522,24491.4265,31586.5568,22554.1752,19383.7956,15968.3395,254882.285
20210905,20,11650,505563.0058,15084.5278,14829.6943,17935.3042,18296.2141,21702.6198,22430.4462,15247.2343,18663.3242,19856.2505,19715.1776,23957.0523,23468.7735,231186.6188
20210905,20,11680,672515.0369,26710.1567,19140.8157,24676.5996,25612.4664,29918.02,29696.8632,25703.2809,25460.1085,27023.5355,26917.076,31143.8625,31137.8552,323140.6402
20210905,20,11710,736869.8942,19778.1445,19277.5547,25721.2564,27350.9942,33970.7083,30680.8444,19025.7066,23947.9367,29722.4007,30809.4045,36315.3265,32006.5832,328606.8607
20210905,20,11740,520109.653,14284.433,12192.5822,15965.2835,17039.9615,21822.4121,21683.5752,12264.5885,14307.3629,17475.2944,19297.5272,23970.225,22174.7265,212477.972
20210905,21,11110,208945.1738,5290.9722,8906.2579,9314.4704,7515.051,8226.5606,7849.2717,5586.7735,10820.2289,9208.9621,7534.8312,8002.9082,7185.0584,95441.3461
20210905,21,11140,169558.7864,2475.2687,6020.9313,8009.2075,7862.7011,9658.5712,7590.4513,2905.0611,8186.2797,8574.1325,8371.3705,8422.7962,6778.344,84855.1151
20210905,21,11170,263901.054,5371.5041,8197.9179,11324.3317,12057.035,14395.8916,11670.7672,5447.6955,10641.3058,13456.8709,13139.1565,14309.592,10873.111,130885.1792
20210905,21,11200,333594.2292,6891.1072,11267.6618,13959.9765,13154.0895,16159.8759,13983.6842,7710.8187,13989.6269,14825.0653,14919.512,17205.2003,13423.2812,157489.8995
20210905,21,11215,365359.6358,9333.0684,14568.7053,17840.2847,14923.2185,15381.7702,13502.1602,9755.2526,19120.6699,19862.0415,16189.0421,16381.9204,13700.2381,180558.3719
20210905,21,11230,340848.9881,7959.5156,14346.9609,15236.7016,12044.589,14076.7419,12672.7508,8806.3186,19578.4784,14812.2199,12444.039,13981.7736,11759.0596,157719.1489
20210905,21,11260,375016.7234,7945.0561,10016.6913,13416.0963,13185.924,15892.1004,14491.2201,7515.3327,12009.7509,14833.9193,13832.1958,15863.9177,13497.1257,152499.3303
20210905,21,11290,433027.6989,12637.5506,15495.6762,15538.7898,13165.9237,15880.1991,15401.7483,13346.0389,20906.3257,16249.34,14301.4585,18007.981,16323.713,187254.7448
20210905,21,11305,306911.9413,7206.5368,8785.6004,10213.134,9190.2379,11267.7918,10874.6851,6998.431,11266.1055,10868.2031,9084.2121,11191.515,10425.3232,117371.7759
20210905,21,11320,293118.3395,7318.4647,7717.796,9039.4123,8211.7159,10716.4046,10016.655,6877.7896,9020.1329,9547.7049,9053.644,10871.6174,10076.5426,108467.8799
20210905,21,11350,528885.4427,19062.9367,18468.1257,15631.9613,14359.0043,17543.87,18040.7804,17350.9597,19034.4341,15862.0689,15789.9518,19295.6938,19987.3449,210427.1316
20210905,21,11380,457539.8126,12012.8748,11874.2664,14557.1086,14622.2403,18234.0513,17625.8144,11903.9525,14654.6547,17197.2621,17188.5409,20456.8389,18156.6171,188484.222
20210905,21,11410,348540.3428,8443.3005,12215.6917,14350.908,12056.3559,14237.8141,12703.1727,10028.358,19174.1127,16270.4451,13951.799,15255.4263,13007.3921,161694.7761
20210905,21,11440,422067.1642,10089.8918,14976.0088,19355.1109,17890.8899,21418.7922,17805.0799,10942.0119,22296.5067,23491.9944,20693.5987,22137.3382,18020.5414,219117.7648
20210905,21,11470,400104.3722,15332.3699,9751.608,11463.2702,11073.5562,14485.5795,15413.8694,13570.3869,11414.4068,12228.7951,12280.8294,16037.8443,17553.6375,160606.1532
20210905,21,11500,552588.753,12419.025,13323.3212,21107.4727,23960.9919,27187.688,23081.9797,12439.8484,17681.546,25557.9177,25657.7072,26462.8443,22149.4538,251029.7959
20210905,21,11530,388753.4508,8242.4021,9386.7544,14180.911,15559.6143,18275.5452,16882.3515,8124.018,11962.614,15054.847,15741.4645,17439.36,15141.9421,165991.8241
20210905,21,11545,207192.2483,3652.7815,5815.3902,10293.505,9845.7778,10906.1431,8729.4778,3779.8517,6834.2124,9664.8939,8878.7938,8679.9172,7090.5403,94171.2847
20210905,21,11560,427067.1972,8657.1801,11549.6693,19294.7812,21619.135,23366.988,18543.9628,8282.3743,15554.7612,21872.207,21500.0192,21633.4232,16359.1682,208233.6695
20210905,21,11590,396190.153,9013.1482,14188.7079,19404.1407,17031.0691,16821.4567,14851.1384,9171.4654,17463.8347,18922.6826,16128.5138,17212.6758,14717.0877,184925.921
20210905,21,11620,491895.6847,9902.3818,20217.1884,34807.4114,27487.478,23269.8289,18854.5446,9925.3168,25758.3858,32897.211,23290.2008,19765.0363,16149.2427,262324.2265
20210905,21,11650,495120.5832,14787.8568,14055.9983,16919.534,17698.9494,21262.8602,22112.8764,14849.8961,17008.4749,18258.7479,18944.9626,23579.1388,23204.1589,222683.4543
20210905,21,11680,657802.5368,25617.6798,17731.8846,22985.8268,24332.5251,29203.5347,29279.16,23611.2373,23198.5583,25103.7455,25982.1671,30542.1839,30994.9795,308583.4826
20210905,21,11710,733331.8128,19465.413,18752.2156,25180.1127,27123.3269,33776.9274,30691.4999,18935.1806,22813.23,29217.2403,30512.1087,36203.9059,31924.6593,324595.8203
20210905,21,11740,527540.8138,14627.8965,12397.0425,16359.1703,17391.9187,22442.4726,22138.5751,12531.8277,14855.1598,17949.9101,19754.269,24567.6453,22474.9096,217490.7972
20210905,22,11110,205452.3128,5481.0709,8481.5958,8859.4989,7158.9157,8091.528,7667.6336,5449.3006,10228.8629,8494.0407,7355.5243,7808.0927,7231.7854,92307.8495
20210905,22,11140,165838.4242,2368.0131,5687.9631,7784.0652,7702.6374,9712.6519,7499.6845,2900.326,7786.6226,8059.0094,8142.5126,8492.3008,6571.7065,82707.4931
20210905,22,11170,258411.8278,5286.8547,7721.8531,10787.3133,11691.735,14146.7376,11627.4369,5340.0167,9720.8545,12602.149,12777.9513,14033.5984,10808.9169,126545.4174
20210905,22,11200,332171.7873,6903.1766,11086.2444,13619.81,13044.1814,16025.2646,13921.7365,7765.3802,13636.3281,14519.3728,14721.5793,17243.2495,13436.9336,155923.257
20210905,22,11215,365273.877,9292.5577,14302.2071,17683.6022,14968.7211,15437.6977,13495.3187,9581.1595,18811.8534,19826.4396,16191.2634,16431.1633,13773.6447,179795.6284
20210905,22,11230,343838.2147,8094.816,14618.2597,15498.0787,12112.7095,14255.6006,12837.3051,9055.4142,19988.8189,15201.4047,12538.4019,14036.5713,11783.7592,160021.1398
20210905,22,11260,378119.6812,8023.2518,10239.8698,13618.7697,13341.0901,16003.9947,14617.1295,7685.7827,12352.8497,15250.4204,13993.5672,16010.2482,13543.7306,154680.7044
20210905,22,11290,437025.7189,12810.723,15724.3576,15741.0318,13457.0329,15989.8519,15612.9279,13479.4423,21519.7517,16602.0752,14522.4236,18275.0761,16380.7052,190115.3992
20210905,22,11305,311649.2491,7404.9126,8934.3066,10410.6714,9284.1754,11382.1257,11130.8961,7302.3988,11683.7834,11075.8123,9258.1855,11350.7674,10551.0414,119769.0766
20210905,22,11320,295877.1621,7561.8304,7900.3659,9264.7139,8492.6894,10875.1865,10133.0027,6877.9456,9186.9289,9833.7027,9130.1377,10923.8124,10181.6481,110361.9642
20210905,22,11350,531534.7055,18973.1738,18524.287,15702.4897,14426.6255,17528.2686,18082.2416,17296.8022,19589.1545,16142.2548,15948.4947,19452.8396,20242.8109,211909.4429
20210905,22,11380,463749.4256,12223.2275,12041.3266,14932.5723,15041.9699,18663.5847,17833.3379,12157.2496,15086.5085,17649.6858,17634.9847,20870.6073,18444.3805,192579.4353
20210905,22,11410,350166.0725,8474.7892,12216.5907,14495.2258,12193.5208,14461.4284,12846.121,10209.8108,19261.8873,16463.4548,13895.1406,15234.7173,13087.7357,162840.4224
20210905,22,11440,415495.9371,9577.2413,14170.4534,18475.4274,17468.4624,21114.372,17546.5429,10149.3205,20932.5969,22627.4377,20342.2067,22176.8931,17886.2885,212467.2428
